,num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
6490,3222,130,3352,24.784615384615385
6491,3712,182,3894,20.3956043956044
6492,157,2938,3095,0.0534377127297481
6493,3381,149,3530,22.69127516778524
6494,3685,340,4025,10.838235294117649
6495,3322,205,3527,16.204878048780486
6496,1910,231,2141,8.268398268398268
6497,1680,97,1777,17.31958762886598
6498,2682,153,2835,17.529411764705884
6499,1694,67,1761,25.28358208955224
6500,2101,94,2195,22.35106382978724
6501,3970,54,4024,73.51851851851852
6502,2516,75,2591,33.54666666666667
6503,2181,60,2241,36.35
6504,1,2291,2292,0.0004364906154517
6505,2369,187,2556,12.668449197860962
6506,2677,88,2765,30.420454545454547
6507,2633,254,2887,10.366141732283465
6508,3637,205,3842,17.741463414634147
6509,1820,212,2032,8.584905660377359
6510,3411,167,3578,20.4251497005988
6511,2212,61,2273,36.26229508196721
6512,3039,292,3331,10.407534246575343
6513,1879,373,2252,5.037533512064343
6514,2513,181,2694,13.883977900552486
6515,3522,125,3647,28.176
6516,3851,104,3955,37.02884615384615
6517,3246,75,3321,43.28
6518,569,81,650,7.024691358024692
6519,2463,145,2608,16.986206896551725
6520,3137,304,3441,10.31907894736842
6521,3872,111,3983,34.88288288288288
6522,866,151,1017,5.735099337748345
6523,3813,146,3959,26.116438356164384
6524,3790,216,4006,17.546296296296298
6525,2552,82,2634,31.121951219512194
6526,3006,331,3337,9.081570996978853
6527,2642,242,2884,10.917355371900827
6528,1521,140,1661,10.864285714285714
6529,2125,410,2535,5.182926829268292
6530,1426,197,1623,7.238578680203045
6531,1783,157,1940,11.356687898089172
6532,2468,96,2564,25.70833333333333
6533,3404,561,3965,6.067736185383244
6534,1897,132,2029,14.37121212121212
6535,1285,258,1543,4.98062015503876
6536,3908,122,4030,32.032786885245905
6537,2813,337,3150,8.347181008902076
6538,2011,198,2209,10.156565656565656
6539,3976,91,4067,43.69230769230769
6540,2329,271,2600,8.59409594095941
6541,1872,296,2168,6.324324324324325
6542,3032,119,3151,25.478991596638654
6543,502,2503,3005,0.2005593288054334
6544,2989,375,3364,7.970666666666666
6545,1976,141,2117,14.01418439716312
6546,1976,57,2033,34.666666666666664
6547,948,281,1229,3.373665480427046
6548,422,385,807,1.096103896103896
6549,3415,182,3597,18.763736263736263
6550,1845,226,2071,8.163716814159292
6551,3380,281,3661,12.02846975088968
6552,746,215,961,3.469767441860465
6553,3464,60,3524,57.73333333333333
6554,3090,264,3354,11.704545454545457
6555,1664,192,1856,8.666666666666666
6556,2959,267,3226,11.08239700374532
6557,2497,98,2595,25.47959183673469
6558,1269,143,1412,8.874125874125873
6559,3690,199,3889,18.5427135678392
6560,2055,220,2275,9.340909090909092
6561,2588,340,2928,7.611764705882352
6562,1471,66,1537,22.28787878787879
6563,3779,219,3998,17.255707762557076
6564,3492,199,3691,17.547738693467338
6565,2015,176,2191,11.448863636363637
6566,2158,178,2336,12.123595505617978
6567,3702,159,3861,23.28301886792453
6568,1535,564,2099,2.721631205673759
6569,2850,159,3009,17.92452830188679
6570,3871,72,3943,53.763888888888886
6571,1478,81,1559,18.246913580246915
6572,3683,228,3911,16.153508771929825
6573,2998,146,3144,20.534246575342465
6574,3540,215,3755,16.46511627906977
6575,1382,172,1554,8.034883720930232
6576,2660,163,2823,16.319018404907975
6577,3543,278,3821,12.744604316546765
6578,3283,159,3442,20.647798742138363
6579,2149,155,2304,13.86451612903226
6580,3675,115,3790,31.95652173913044
6581,2719,124,2843,21.927419354838708
6582,2650,261,2911,10.153256704980842
6583,1697,136,1833,12.477941176470589
6584,3591,163,3754,22.030674846625768
6585,2466,373,2839,6.611260053619303
6586,2785,210,2995,13.261904761904765
6587,3389,81,3470,41.83950617283951
6588,3866,174,4040,22.2183908045977
6589,170,3727,3897,0.0456130936409981
6590,2438,148,2586,16.472972972972972
6591,3908,119,4027,32.84033613445378
6592,3345,183,3528,18.27868852459016
6593,841,195,1036,4.312820512820513
6594,3102,189,3291,16.41269841269841
6595,2120,221,2341,9.592760180995477
6596,3329,141,3470,23.609929078014183
6597,1978,81,2059,24.41975308641976
6598,3635,124,3759,29.31451612903226
6599,2773,328,3101,8.454268292682928
6600,2855,221,3076,12.918552036199095
6601,2945,232,3177,12.69396551724138
6602,2691,357,3048,7.53781512605042
6603,2734,608,3342,4.496710526315789
6604,3857,170,4027,22.688235294117646
6605,3183,68,3251,46.80882352941177
6606,3006,406,3412,7.403940886699507
6607,3283,277,3560,11.851985559566788
6608,3709,244,3953,15.200819672131148
6609,2319,132,2451,17.568181818181817
6610,1934,166,2100,11.650602409638552
6611,3595,113,3708,31.8141592920354
6612,2170,301,2471,7.209302325581396
6613,1985,545,2530,3.6422018348623855
6614,2034,157,2191,12.955414012738853
6615,2838,180,3018,15.766666666666667
6616,3070,105,3175,29.23809523809524
6617,3159,396,3555,7.977272727272727
6618,3560,266,3826,13.38345864661654
6619,1758,288,2046,6.104166666666667
6620,1242,164,1406,7.573170731707317
6621,1774,77,1851,23.03896103896104
6622,1789,492,2281,3.636178861788618
6623,3347,218,3565,15.353211009174313
6624,2689,133,2822,20.218045112781954
6625,3250,134,3384,24.253731343283583
6626,2715,112,2827,24.241071428571427
6627,2066,100,2166,20.66
6628,3317,126,3443,26.325396825396822
6629,474,121,595,3.9173553719008254
6630,2587,131,2718,19.748091603053435
6631,3774,175,3949,21.56571428571429
6632,1553,130,1683,11.946153846153846
6633,2217,166,2383,13.355421686746988
6634,2403,408,2811,5.889705882352941
6635,1812,55,1867,32.945454545454545
6636,2612,153,2765,17.0718954248366
6637,2922,76,2998,38.44736842105263
6638,1770,174,1944,10.172413793103448
6639,82,2799,2881,0.029296177206145
6640,2236,61,2297,36.65573770491803
6641,2871,125,2996,22.968
6642,110,1174,1284,0.0936967632027257
6643,807,66,873,12.227272727272728
6644,3645,163,3808,22.36196319018405
6645,2885,137,3022,21.05839416058394
6646,3573,193,3766,18.51295336787565
6647,2763,204,2967,13.544117647058824
6648,2927,332,3259,8.816265060240964
6649,1301,74,1375,17.58108108108108
6650,3334,232,3566,14.370689655172416
6651,3776,232,4008,16.275862068965516
6652,1843,107,1950,17.22429906542056
6653,1804,249,2053,7.244979919678715
6654,3643,116,3759,31.405172413793103
6655,2087,172,2259,12.133720930232558
6656,2456,179,2635,13.720670391061452
6657,3111,380,3491,8.186842105263159
6658,2505,76,2581,32.96052631578947
6660,3592,107,3699,33.570093457943926
6661,3642,111,3753,32.810810810810814
6662,881,342,1223,2.576023391812865
6663,3876,109,3985,35.559633027522935
6664,2754,662,3416,4.16012084592145
6665,2013,166,2179,12.126506024096386
6666,50,3841,3891,0.0130174433741213
6667,2586,171,2757,15.12280701754386
6668,3368,136,3504,24.764705882352946
6669,4006,90,4096,44.51111111111111
6670,3884,196,4080,19.816326530612244
6671,1563,114,1677,13.710526315789474
6672,1975,388,2363,5.09020618556701
6673,2534,271,2805,9.350553505535055
6674,3857,92,3949,41.92391304347826
6675,2355,172,2527,13.69186046511628
6676,1449,165,1614,8.781818181818181
6677,3180,186,3366,17.096774193548388
6678,2067,212,2279,9.75
6679,2510,154,2664,16.2987012987013
6680,21,3284,3305,0.006394640682095
6681,2582,223,2805,11.57847533632287
6682,3229,147,3376,21.965986394557824
6683,1697,335,2032,5.065671641791044
6684,45,1577,1622,0.0285351934051997
6686,3963,121,4084,32.75206611570248
6687,1806,142,1948,12.71830985915493
6689,3724,324,4048,11.493827160493828
6690,3740,210,3950,17.80952380952381
6691,3138,95,3233,33.03157894736842
6692,3703,106,3809,34.93396226415094
6693,2375,200,2575,11.875
6694,2896,286,3182,10.125874125874128
6695,2343,185,2528,12.664864864864866
6696,1690,281,1971,6.01423487544484
6697,2120,132,2252,16.060606060606062
6698,2763,86,2849,32.127906976744185
6699,3395,142,3537,23.908450704225352
6700,2651,130,2781,20.392307692307693
6701,1315,212,1527,6.202830188679245
6702,3361,342,3703,9.82748538011696
6703,3247,93,3340,34.913978494623656
6705,3447,64,3511,53.859375
6706,2176,57,2233,38.175438596491226
6707,3098,152,3250,20.38157894736842
6709,2527,198,2725,12.762626262626265
6710,3968,102,4070,38.90196078431372
6711,3542,150,3692,23.613333333333333
6712,2839,326,3165,8.708588957055214
6713,1741,265,2006,6.569811320754717
6714,2046,64,2110,31.96875
6716,3940,94,4034,41.91489361702128
6717,3306,332,3638,9.957831325301203
6718,2690,301,2991,8.93687707641196
6719,99,3918,4017,0.0252679938744257
6720,2458,269,2727,9.137546468401489
6721,2487,170,2657,14.629411764705882
6722,3772,115,3887,32.8
6723,2049,231,2280,8.87012987012987
6724,3365,277,3642,12.148014440433212
6725,2273,132,2405,17.21969696969697
6726,2989,161,3150,18.565217391304348
6727,2163,130,2293,16.638461538461538
6729,3657,128,3785,28.5703125
6730,3039,363,3402,8.37190082644628
6731,2019,185,2204,10.913513513513514
6732,2208,86,2294,25.67441860465116
6733,3879,105,3984,36.94285714285714
6734,2389,202,2591,11.826732673267326
6735,3080,159,3239,19.37106918238993
6736,3876,185,4061,20.951351351351352
6737,3652,138,3790,26.463768115942027
6738,2730,250,2980,10.92
6739,2051,105,2156,19.53333333333333
6740,917,136,1053,6.742647058823529
6741,2642,204,2846,12.950980392156865
6743,3235,90,3325,35.94444444444444
6745,2047,71,2118,28.83098591549296
6746,2060,136,2196,15.147058823529411
6747,1475,72,1547,20.48611111111111
6748,3097,219,3316,14.141552511415526
6749,3981,106,4087,37.5566037735849
6752,3158,112,3270,28.196428571428573
6753,2678,224,2902,11.955357142857142
6754,523,1820,2343,0.2873626373626373
6755,1379,497,1876,2.7746478873239435
6756,3439,139,3578,24.74100719424461
6757,2795,470,3265,5.946808510638298
6758,3387,106,3493,31.952830188679247
6759,2630,207,2837,12.705314009661835
6760,3462,169,3631,20.485207100591715
6761,3426,311,3737,11.016077170418006
6762,3114,110,3224,28.30909090909091
6763,2350,235,2585,10.0
6764,3537,144,3681,24.5625
6765,2399,97,2496,24.7319587628866
6766,2474,148,2622,16.716216216216218
6767,2525,180,2705,14.02777777777778
6768,821,198,1019,4.146464646464646
6769,2636,136,2772,19.38235294117647
6770,3645,166,3811,21.957831325301203
6771,3576,89,3665,40.17977528089887
6772,3254,239,3493,13.615062761506277
6773,2351,288,2639,8.163194444444445
6774,1808,80,1888,22.6
6775,2528,224,2752,11.285714285714286
6776,2050,475,2525,4.315789473684211
6777,3379,137,3516,24.66423357664233
6778,1972,1631,3603,1.2090741876149602
6779,2769,111,2880,24.945945945945947
6780,2787,116,2903,24.02586206896552
6781,2554,273,2827,9.355311355311356
6782,889,182,1071,4.884615384615385
6784,3573,204,3777,17.514705882352942
6785,3665,117,3782,31.324786324786324
6786,1991,283,2274,7.035335689045937
6787,2965,192,3157,15.442708333333334
6788,3363,193,3556,17.424870466321245
6790,837,608,1445,1.3766447368421053
6791,3740,113,3853,33.097345132743364
6792,1544,136,1680,11.352941176470589
6793,3525,157,3682,22.45222929936305
6794,2848,83,2931,34.31325301204819
6795,2205,89,2294,24.775280898876403
6796,1705,238,1943,7.163865546218488
6797,1173,276,1449,4.25
6798,3697,170,3867,21.74705882352941
6799,2623,148,2771,17.722972972972972
6800,3404,69,3473,49.333333333333336
6801,2798,265,3063,10.558490566037737
6802,1698,127,1825,13.37007874015748
6803,2122,232,2354,9.14655172413793
6804,2820,58,2878,48.62068965517241
6805,3529,298,3827,11.842281879194632
6807,3039,252,3291,12.05952380952381
6808,2118,97,2215,21.83505154639176
6810,3003,138,3141,21.76086956521739
6811,1349,247,1596,5.461538461538462
6812,1094,70,1164,15.628571428571428
6813,2225,450,2675,4.944444444444445
6814,3622,172,3794,21.05813953488372
6815,1838,180,2018,10.21111111111111
6816,1016,59,1075,17.220338983050848
6817,2084,134,2218,15.552238805970148
6818,1943,1872,3815,1.0379273504273503
6819,1504,405,1909,3.71358024691358
6820,2451,222,2673,11.04054054054054
6821,1549,2400,3949,0.6454166666666666
6822,3619,123,3742,29.42276422764228
6823,3278,161,3439,20.36024844720497
6824,2048,69,2117,29.68115942028985
6825,3791,109,3900,34.77981651376147
6826,2080,309,2389,6.731391585760518
6827,3702,217,3919,17.05990783410138
6828,3097,64,3161,48.390625
6829,3701,219,3920,16.899543378995435
6830,2885,97,2982,29.742268041237114
6831,2492,151,2643,16.503311258278146
6832,2283,117,2400,19.512820512820515
6833,2594,80,2674,32.425
6835,3087,134,3221,23.03731343283582
6836,3452,101,3553,34.17821782178218
6837,3712,282,3994,13.163120567375886
6838,3364,397,3761,8.473551637279597
6839,2499,208,2707,12.014423076923077
6840,1108,248,1356,4.467741935483871
6841,2713,72,2785,37.68055555555556
6842,3279,220,3499,14.904545454545454
6843,3843,155,3998,24.793548387096774
6844,3444,200,3644,17.22
6845,1857,111,1968,16.72972972972973
6846,1949,170,2119,11.46470588235294
6847,2938,165,3103,17.806060606060605
6848,3851,184,4035,20.92934782608696
6849,1915,118,2033,16.228813559322035
6850,3757,187,3944,20.09090909090909
6851,2059,185,2244,11.12972972972973
6852,1,2106,2107,0.0004748338081671
6853,3734,124,3858,30.11290322580645
6854,1705,1992,3697,0.8559236947791165
6855,1997,55,2052,36.30909090909091
6856,2708,148,2856,18.2972972972973
6857,3004,69,3073,43.53623188405797
6858,3871,119,3990,32.529411764705884
6859,3302,202,3504,16.346534653465348
6860,2937,121,3058,24.27272727272728
6861,122,2532,2654,0.0481832543443917
6862,1421,150,1571,9.473333333333333
6863,3522,156,3678,22.57692307692308
6864,2776,164,2940,16.926829268292682
6865,1228,126,1354,9.746031746031743
6866,3491,256,3747,13.63671875
6867,3806,153,3959,24.875816993464053
6868,3344,101,3445,33.10891089108911
6869,1904,88,1992,21.63636363636364
6870,3605,215,3820,16.767441860465116
6871,1064,168,1232,6.333333333333333
6872,3338,243,3581,13.736625514403292
6873,1974,119,2093,16.58823529411765
6874,2355,232,2587,10.150862068965518
6875,2013,407,2420,4.945945945945946
6876,1885,132,2017,14.280303030303031
6877,3471,252,3723,13.773809523809524
6878,2206,90,2296,24.51111111111112
6879,3195,144,3339,22.1875
6880,3436,294,3730,11.687074829931973
6881,2456,205,2661,11.980487804878049
6882,2248,239,2487,9.405857740585772
6883,2265,210,2475,10.785714285714286
6884,2344,188,2532,12.46808510638298
6886,3538,531,4069,6.662900188323917
6887,3315,114,3429,29.07894736842105
6889,1758,104,1862,16.903846153846153
6890,1986,205,2191,9.68780487804878
6891,2219,109,2328,20.357798165137616
6892,2677,412,3089,6.497572815533981
6894,1353,204,1557,6.632352941176471
6895,3438,344,3782,9.994186046511627
6896,3893,146,4039,26.664383561643834
6897,1633,122,1755,13.385245901639344
6898,1170,201,1371,5.82089552238806
6899,2071,405,2476,5.11358024691358
6900,2434,196,2630,12.418367346938776
6901,2360,91,2451,25.93406593406593
6902,2878,227,3105,12.6784140969163
6903,2151,119,2270,18.07563025210084
6904,2748,136,2884,20.205882352941178
6905,2277,62,2339,36.7258064516129
6906,3184,287,3471,11.094076655052264
6907,19,1481,1500,0.012829169480081
6908,2040,206,2246,9.902912621359222
6909,2641,111,2752,23.792792792792792
6910,2622,127,2749,20.64566929133858
6911,3604,129,3733,27.93798449612403
6912,920,325,1245,2.830769230769231
6913,3046,142,3188,21.450704225352112
6915,3247,133,3380,24.413533834586467
6916,3652,135,3787,27.05185185185185
6917,3511,78,3589,45.01282051282051
6918,2948,152,3100,19.394736842105264
6919,2110,172,2282,12.267441860465116
6920,3321,140,3461,23.72142857142857
6921,1829,73,1902,25.054794520547944
6922,1268,80,1348,15.85
6923,3585,300,3885,11.95
6924,3439,528,3967,6.513257575757576
6925,2769,242,3011,11.442148760330578
6926,2590,50,2640,51.8
6927,1365,186,1551,7.338709677419355
6928,3717,125,3842,29.736
6929,3252,227,3479,14.325991189427311
6930,2965,236,3201,12.563559322033898
6931,2517,261,2778,9.64367816091954
6932,1057,168,1225,6.291666666666667
6933,2003,562,2565,3.56405693950178
6934,1548,116,1664,13.344827586206897
6935,3574,151,3725,23.66887417218543
6936,1469,614,2083,2.3925081433224755
6937,3701,249,3950,14.863453815261044
6938,2978,209,3187,14.248803827751196
6939,492,196,688,2.510204081632653
6940,3119,152,3271,20.519736842105264
6941,1488,179,1667,8.312849162011172
6942,3648,241,3889,15.136929460580912
6943,2046,193,2239,10.601036269430052
6944,3208,346,3554,9.271676300578036
6945,3280,203,3483,16.157635467980295
6946,2691,93,2784,28.93548387096774
6947,2315,163,2478,14.202453987730062
6948,3064,175,3239,17.50857142857143
6949,2936,61,2997,48.131147540983605
6950,3790,276,4066,13.731884057971014
6951,2788,253,3041,11.019762845849804
6952,2988,264,3252,11.318181818181818
6953,1507,198,1705,7.611111111111111
6954,3091,162,3253,19.080246913580247
6955,2611,218,2829,11.977064220183486
6956,3305,202,3507,16.361386138613863
6957,143,3725,3868,0.0383892617449664
6958,2746,239,2985,11.489539748953977
6959,1124,69,1193,16.28985507246377
6960,3367,215,3582,15.66046511627907
6961,708,62,770,11.419354838709678
6962,2877,203,3080,14.172413793103448
6963,1580,418,1998,3.779904306220096
6964,2805,100,2905,28.05
6965,2345,1711,4056,1.3705435417884275
6966,2904,105,3009,27.65714285714286
6967,3948,140,4088,28.2
6968,3692,280,3972,13.185714285714283
6969,2927,265,3192,11.045283018867924
6970,2565,193,2758,13.290155440414509
6971,3398,118,3516,28.79661016949153
6972,56,3794,3850,0.014760147601476
6973,1851,264,2115,7.011363636363637
6974,3125,165,3290,18.939393939393938
6975,3223,418,3641,7.7105263157894735
6976,3835,164,3999,23.384146341463413
6977,2635,1088,3723,2.421875
6978,1128,156,1284,7.230769230769231
6979,3073,70,3143,43.9
6980,3417,318,3735,10.745283018867925
6981,1654,216,1870,7.657407407407407
6982,3146,83,3229,37.90361445783133
6983,3397,386,3783,8.800518134715025
6984,1758,183,1941,9.60655737704918
6985,3506,227,3733,15.444933920704846
6986,1250,73,1323,17.123287671232877
6987,2228,289,2517,7.709342560553633
6988,1537,94,1631,16.351063829787233
6989,2053,131,2184,15.67175572519084
6990,3256,182,3438,17.89010989010989
6991,3900,151,4051,25.827814569536425
6992,3690,154,3844,23.96103896103896
6993,3239,317,3556,10.217665615141955
6994,3638,348,3986,10.454022988505749
6995,3565,431,3996,8.271461716937354
6996,3361,175,3536,19.205714285714286
6997,404,1561,1965,0.2588084561178732
6998,2159,169,2328,12.775147928994082
7000,3647,207,3854,17.618357487922705
7001,2546,176,2722,14.465909090909092
7002,730,164,894,4.451219512195122
7003,3803,206,4009,18.461165048543688
7004,135,1985,2120,0.0680100755667506
7005,2597,190,2787,13.66842105263158
7006,3360,88,3448,38.18181818181818
7007,1875,96,1971,19.53125
7008,2589,117,2706,22.128205128205128
7009,593,88,681,6.738636363636363
7010,2540,126,2666,20.15873015873016
7011,2131,194,2325,10.984536082474229
7012,2937,128,3065,22.9453125
7013,3591,66,3657,54.40909090909091
7014,1582,200,1782,7.91
7015,3836,168,4004,22.83333333333333
7016,3304,67,3371,49.3134328358209
7017,3497,136,3633,25.71323529411765
7018,3450,202,3652,17.07920792079208
7019,3744,167,3911,22.419161676646706
7020,2134,104,2238,20.51923076923077
7021,911,73,984,12.47945205479452
7022,3740,82,3822,45.609756097560975
7023,2783,131,2914,21.244274809160306
7024,3064,220,3284,13.927272727272728
7025,2255,67,2322,33.656716417910445
7026,3820,147,3967,25.98639455782313
7027,3220,134,3354,24.029850746268657
7028,3338,453,3791,7.368653421633554
7029,3456,277,3733,12.47653429602888
7030,1871,388,2259,4.822164948453608
7031,2218,207,2425,10.714975845410628
7032,3601,158,3759,22.79113924050633
7033,2538,188,2726,13.5
7034,3663,176,3839,20.8125
7035,3783,77,3860,49.12987012987013
7036,2582,82,2664,31.48780487804878
7037,2242,123,2365,18.227642276422763
7038,2692,70,2762,38.457142857142856
7039,2776,261,3037,10.636015325670495
7040,2500,112,2612,22.321428571428573
7042,2871,253,3124,11.347826086956522
7043,3702,205,3907,18.058536585365854
7044,1413,1901,3314,0.7432930036822725
7045,2313,835,3148,2.770059880239521
7046,3390,314,3704,10.796178343949045
7047,2563,79,2642,32.44303797468354
7048,3697,130,3827,28.43846153846154
7049,3934,109,4043,36.091743119266056
7050,2501,176,2677,14.210227272727272
7052,3728,101,3829,36.91089108910891
7053,2778,100,2878,27.78
7054,1398,143,1541,9.776223776223777
7055,1513,159,1672,9.515723270440253
7056,1504,109,1613,13.79816513761468
7057,2604,610,3214,4.268852459016394
7058,1214,177,1391,6.858757062146893
7059,1689,365,2054,4.627397260273972
7060,3829,262,4091,14.614503816793894
7061,3820,111,3931,34.414414414414416
7062,3356,100,3456,33.56
7063,3378,246,3624,13.731707317073171
7064,1680,112,1792,15.0
7065,3421,147,3568,23.272108843537413
7067,3269,118,3387,27.70338983050848
7068,673,2970,3643,0.2265993265993266
7069,2424,140,2564,17.314285714285713
7070,3478,126,3604,27.603174603174605
7071,2707,220,2927,12.304545454545456
7072,3571,169,3740,21.13017751479289
7073,1834,124,1958,14.790322580645162
7074,3724,104,3828,35.80769230769231
7075,852,88,940,9.681818181818182
7076,3557,144,3701,24.70138888888889
7077,1934,295,2229,6.555932203389831
7078,3208,202,3410,15.88118811881188
7079,1797,111,1908,16.18918918918919
7080,3734,215,3949,17.367441860465117
7081,1109,197,1306,5.629441624365482
7082,3517,427,3944,8.236533957845433
7083,2144,70,2214,30.62857142857143
7084,2131,168,2299,12.68452380952381
7085,2257,198,2455,11.3989898989899
7086,3442,159,3601,21.647798742138363
7087,3625,355,3980,10.211267605633802
7088,3899,126,4025,30.944444444444443
7089,3823,148,3971,25.83108108108108
7091,3174,233,3407,13.622317596566525
7092,3575,176,3751,20.3125
7093,3370,380,3750,8.868421052631579
7094,2758,124,2882,22.241935483870968
7095,3273,195,3468,16.784615384615385
7096,3376,117,3493,28.85470085470085
7097,3129,253,3382,12.367588932806324
7098,3807,138,3945,27.58695652173913
7099,3407,70,3477,48.67142857142857
7100,3782,119,3901,31.781512605042018
7101,2987,144,3131,20.74305555555556
7102,3248,99,3347,32.80808080808081
7103,3543,149,3692,23.778523489932887
7104,1994,122,2116,16.34426229508197
7105,1296,322,1618,4.024844720496894
7106,2052,160,2212,12.825
7107,3168,216,3384,14.666666666666666
7108,3041,299,3340,10.17056856187291
7109,58,3040,3098,0.019078947368421
7110,3777,207,3984,18.246376811594203
7111,3352,142,3494,23.6056338028169
7112,3457,192,3649,18.005208333333332
7113,3045,133,3178,22.894736842105264
7114,2793,81,2874,34.48148148148148
7115,2962,239,3201,12.393305439330543
7116,2432,190,2622,12.8
7117,3830,171,4001,22.39766081871345
7118,3480,208,3688,16.73076923076923
7119,2166,59,2225,36.71186440677966
7120,795,53,848,15.0
7121,3306,56,3362,59.035714285714285
7122,3833,145,3978,26.43448275862069
7123,3335,303,3638,11.006600660066006
7124,3688,200,3888,18.44
7125,970,168,1138,5.773809523809524
7126,3214,92,3306,34.93478260869565
7127,2325,79,2404,29.43037974683544
7128,3522,197,3719,17.878172588832488
7129,2508,130,2638,19.29230769230769
7130,1671,144,1815,11.604166666666666
7131,3778,119,3897,31.747899159663863
7132,3834,69,3903,55.56521739130435
7133,3186,128,3314,24.890625
7134,1325,104,1429,12.740384615384617
7135,3489,298,3787,11.708053691275168
7136,2517,234,2751,10.756410256410255
7137,3616,316,3932,11.443037974683543
7138,3039,142,3181,21.401408450704224
7139,2068,387,2455,5.343669250645995
7140,3870,191,4061,20.26178010471204
7141,3778,239,4017,15.807531380753138
7142,2386,175,2561,13.634285714285712
7143,3290,171,3461,19.239766081871345
7144,1910,99,2009,19.29292929292929
7145,3709,184,3893,20.157608695652176
7146,135,2817,2952,0.047923322683706
7147,448,101,549,4.435643564356436
7148,2613,113,2726,23.12389380530973
7149,3159,159,3318,19.867924528301888
7151,2343,159,2502,14.735849056603774
7152,2331,77,2408,30.27272727272728
7153,3089,445,3534,6.941573033707865
7154,1416,347,1763,4.0806916426512965
7155,1134,2473,3607,0.4585523655479175
7156,3282,105,3387,31.257142857142856
7157,2575,203,2778,12.68472906403941
7158,2582,430,3012,6.004651162790697
7159,3880,181,4061,21.43646408839779
7160,1277,182,1459,7.016483516483516
7161,544,95,639,5.726315789473684
7162,3897,137,4034,28.445255474452555
7163,2192,245,2437,8.946938775510205
7164,2144,230,2374,9.321739130434782
7165,1938,105,2043,18.457142857142856
7166,3831,189,4020,20.26984126984127
7167,3316,99,3415,33.494949494949495
7168,3604,213,3817,16.920187793427232
7169,3363,338,3701,9.949704142011834
7170,3836,173,4009,22.17341040462428
7171,2276,114,2390,19.96491228070176
7172,1,2225,2226,0.0004494382022471
7173,3204,134,3338,23.91044776119403
7174,3638,132,3770,27.560606060606062
7175,3244,107,3351,30.3177570093458
7176,3831,248,4079,15.44758064516129
7177,1585,319,1904,4.968652037617555
7178,2670,167,2837,15.988023952095809
7179,2253,67,2320,33.62686567164179
7180,3215,220,3435,14.613636363636363
7181,2639,373,3012,7.075067024128686
7182,3664,336,4000,10.904761904761903
7183,3171,262,3433,12.103053435114504
7184,3986,64,4050,62.28125
7185,3425,323,3748,10.60371517027864
7186,3141,53,3194,59.264150943396224
7187,1584,108,1692,14.666666666666666
7188,3027,204,3231,14.838235294117649
7189,1890,588,2478,3.2142857142857144
7190,3792,168,3960,22.571428571428573
7191,3382,276,3658,12.253623188405795
7192,2576,217,2793,11.870967741935484
7193,347,170,517,2.041176470588235
7194,2212,82,2294,26.97560975609756
7195,640,193,833,3.316062176165803
7196,3348,110,3458,30.43636363636364
7197,3690,299,3989,12.34113712374582
7198,3362,58,3420,57.96551724137931
7199,3682,241,3923,15.278008298755188
7200,2913,91,3004,32.010989010989015
7201,2742,152,2894,18.039473684210527
7202,2381,114,2495,20.885964912280706
7203,3400,280,3680,12.142857142857142
7204,2341,151,2492,15.503311258278146
7205,2359,273,2632,8.64102564102564
7206,2957,222,3179,13.31981981981982
7207,2496,105,2601,23.77142857142857
7208,2893,187,3080,15.470588235294118
7209,3565,142,3707,25.1056338028169
7210,3686,241,3927,15.294605809128631
7211,67,2995,3062,0.0223706176961602
7212,3002,90,3092,33.355555555555554
7213,1133,2374,3507,0.4772535804549284
7214,918,153,1071,6.0
7215,2718,271,2989,10.029520295202952
7216,3150,203,3353,15.517241379310343
7217,830,93,923,8.924731182795698
7218,2095,151,2246,13.874172185430464
7219,2176,115,2291,18.921739130434784
7220,1525,291,1816,5.240549828178694
7221,3369,271,3640,12.431734317343173
7222,2232,156,2388,14.307692307692308
7223,2914,104,3018,28.01923076923077
7224,1410,53,1463,26.60377358490566
7225,2394,202,2596,11.851485148514852
7226,3914,149,4063,26.268456375838927
7227,1735,132,1867,13.143939393939394
7228,3248,159,3407,20.42767295597484
7229,2341,241,2582,9.71369294605809
7230,3546,137,3683,25.883211678832115
7231,3158,160,3318,19.7375
7232,3705,261,3966,14.195402298850574
7233,964,2441,3405,0.3949201147070872
7234,2012,137,2149,14.686131386861314
7235,1546,307,1853,5.035830618892508
7236,74,3999,4073,0.0185046261565391
7237,228,3176,3404,0.0717884130982367
7238,2563,141,2704,18.177304964539008
7239,2218,276,2494,8.03623188405797
7240,3813,145,3958,26.29655172413793
7241,2100,92,2192,22.82608695652174
7242,2477,223,2700,11.10762331838565
7243,2052,207,2259,9.91304347826087
7244,1775,109,1884,16.28440366972477
7245,3248,129,3377,25.17829457364341
7246,1820,189,2009,9.62962962962963
7247,3856,83,3939,46.45783132530121
7248,3468,95,3563,36.50526315789474
7249,3256,203,3459,16.039408866995075
7250,3798,237,4035,16.025316455696203
7251,2903,281,3184,10.330960854092528
7252,2456,839,3295,2.927294398092968
7253,2863,298,3161,9.60738255033557
7254,3648,87,3735,41.93103448275862
7255,2309,243,2552,9.502057613168724
7256,914,238,1152,3.8403361344537816
7257,3782,132,3914,28.651515151515152
7258,3275,55,3330,59.54545454545455
